"","NLA_ID","lMeanDepth","lShorelineDevelopment","lMinorAxisLength","lFetch","MaxDepth"
"291","NLA06608-0540",0.696106272658946,1.12859718432204,5063.01649136153,3612.69219352459,2
"292","NLA06608-0541",2.75848124668409,1.16627519648629,3055.78824005801,1747.65967668738,7.05
"293","NLA06608-0542",0.475193415033653,1.21286765013955,583.511470309713,336.152809496553,1.3
"294","NLA06608-0546",0.951894479256434,1.76969188040393,5227.46948283388,3671.09588029291,2.8
"295","NLA06608-0547",2.09142105130005,2.17539151995595,22997.1735531096,40006.7747039637,5.7
"296","NLA06608-0550",3.06864347732141,1.28304818456872,7409.68471166289,3752.63618619865,7.9
"297","NLA06608-0551",4.50928104777529,2.28298600443147,17046.4532276324,9640.07160480323,13.75
"298","NLA06608-0555",4.0108149468453,1.29954085610745,1703.20753114102,1014.52788593809,10.7
"299","NLA06608-0558",1.35702638427431,1.30922174580486,941.828516106261,1865.1130401686,3.7
"300","NLA06608-0560",3.2851608144729,1.80354624208067,377648.45295942,351195.67558399,9.65
"301","NLA06608-0561",18.5231695689521,1.64504359201003,29138.8036619726,17699.6240807749,52.5
"302","NLA06608-0562",2.74650806680032,1.79865122028406,20558.4367479388,11751.6920195146,8.33333333333333
"303","NLA06608-0564",6.37204737152952,1.46181803922902,24841.0637496567,25308.2568193363,17.4333333333333
"304","NLA06608-0565",1.40612467791052,1.79641879152231,15994.6753719726,10299.996491731,3.9
"305","NLA06608-0569",0.39014579194027,1.78221443726352,13918.5270972803,13705.7418089014,0.95
"306","NLA06608-0570",7.24377936243089,1.53744338196893,37101.6183081801,23500.8561101235,19.8
"307","NLA06608-0579",0.401809918790263,2.58653707604841,61363.6226361413,41178.1107158978,1.35
"308","NLA06608-0580",12.9456585546868,1.72880267459633,47765.2941139542,28200.1182484141,39
"309","NLA06608-0581",5.39943894681244,2.1512319723437,125549.200472342,85061.4353908485,15.2
"310","NLA06608-0582",1.59706245859556,1.67071490406036,16183.1049604026,10342.0793644513,4.6
"311","NLA06608-0583",0.43434408880009,1.29468496898843,1293.24807728958,1302.76762149147,0.9
"312","NLA06608-0585",0.313532048300736,1.37183970418705,5597.49790363614,2672.99654599122,0.85
"313","NLA06608-0587",2.88928902078665,1.73516827319497,5248.16692448034,3720.30440992519,7.6
"314","NLA06608-0588",0.754426215740702,1.15645541190873,3328.09938239378,1544.66104623164,1.8
"315","NLA06608-0590",1.14702322896699,1.8383500983972,5096.56814252841,3285.36175224318,3.2
"316","NLA06608-0591",5.74454790081931,1.73308427050554,23169.3539227634,59936.9536643977,15.1
"317","NLA06608-0593",12.0155016835678,1.19693779334947,1319.10932572184,1018.13052289721,26.5
"318","NLA06608-0594",0.684032715113518,1.61581749536889,3756.68354854461,2245.27248667962,1.8
"319","NLA06608-0595",0.916706324894881,1.55538737386361,11451.1378156933,9732.73239239424,2.4
"320","NLA06608-0596",10.6713657580356,1.52801051081413,56519.7871364814,20362.1317426757,29
"321","NLA06608-0597",3.14923128899226,1.4578788958811,17495.6599687476,12779.2567721819,8.9
"322","NLA06608-0599",2.69994318324221,1.660893336,90719.3378977521,70798.6892074739,8
"323","NLA06608-0606",2.87492816230056,1.6431163529351,2757.84377594927,2009.48228480098,7.3
"324","NLA06608-0608",0.849456417315059,1.49347898521481,2463.60973924131,1612.27916277413,2.15
"325","NLA06608-0609",1.38522948334503,2.09089284581012,29357.6045760514,17600.6173286965,3.9
"326","NLA06608-0610",2.42829905055431,1.26569593921669,3510.25622852634,2179.28431622126,6.9
"327","NLA06608-0611",2.62318949383245,2.58965603888064,54620.2764297243,27327.6018655731,9
"328","NLA06608-0614",6.79749912620814,1.37372728732652,6584.26331490061,4165.06100326315,16
"329","NLA06608-0616",0.989914905042724,1.49250530246775,5108.94404037095,3145.94651654014,2.9
"330","NLA06608-0617",1.39785587412144,1.59566721478094,21953.6083231813,15315.6782180423,4.1
"331","NLA06608-0618",1.77665234174805,2.49222628721574,49313.143914205,30926.5935379124,5.8
"332","NLA06608-0619",3.6991647656833,1.80871599330042,10879.4928849189,5500.33589984032,11.1
"333","NLA06608-0622",4.78052259742649,1.79180815264276,13566.96788199,7192.56553704959,14.1
"334","NLA06608-0623",1.62719982476141,1.72220145755077,7004.42715579471,3106.75151550445,4.25
"335","NLA06608-0624",4.03888884482919,1.60017945767289,6629.15845270219,3795.34413974283,10.7
"336","NLA06608-0625",4.45912419747312,1.18985666487006,2145.80862974483,1324.02999819832,12.9
"337","NLA06608-0627",2.24244012078816,1.46949437899009,4603.69383625514,3292.26970605233,6.05
"338","NLA06608-0628",1.08315635632978,1.44573452468019,7703.04513957022,5496.25701315196,2.7
"339","NLA06608-0630",1.00783491538358,1.41360682846914,1594.6570268151,1437.8250679952,2.5
"340","NLA06608-0632",3.14930000616566,1.50579642565286,19484.5255422271,10496.8551273164,8
"341","NLA06608-0634",0.695250393041964,1.49551686797332,4484.76020948115,2844.17367204921,2.1
"342","NLA06608-0635",2.21574313732442,1.63264875818246,6801.89249134133,6202.06231908929,6.7
"343","NLA06608-0637",8.00978789551368,1.64402416948943,40906.9995381297,20739.7463842744,23
"344","NLA06608-0641",2.12317122469114,1.3971171005159,2376.8601421138,2881.04253096312,6.1
"345","NLA06608-0648",0.606333950422168,1.55831536847803,2868.76239622956,1508.95523918376,1.7
"346","NLA06608-0649",2.42254222285273,1.24369927168737,5809.31437028901,3736.16948174236,6.9
"347","NLA06608-0650",1.84966548572113,1.68575877682048,34643.8451399526,21856.3258957751,5.6
"348","NLA06608-0651",3.70250048308378,2.00109552947757,9607.69530564857,7317.58242044166,9.1
"349","NLA06608-0654",0.596189348685217,1.64772734945693,4535.90354144383,2592.59202586241,1.8
"350","NLA06608-0657",0.73199904362764,1.39294742066092,4522.68014840581,4062.45602811979,2.05
"351","NLA06608-0658",8.76297040302205,1.41531255075991,2038.89266906684,1152.13344686422,22
"352","NLA06608-0659",1.69990270023533,3.25933630221924,14017.1128366565,7226.99151168563,6.2
"353","NLA06608-0660",2.89396478938423,1.43846141597056,3864.92624704422,2149.78838512821,7.75
"354","NLA06608-0661",1.6999637405756,1.58834402293832,21245.3545393382,12571.9955902323,5.4
"355","NLA06608-0662",1.30731191985095,1.38795683053061,3495.48075067613,2671.95298249199,3.5
"356","NLA06608-0663",0.368136054187502,1.62034339951283,6726.41579746438,5737.10396390677,1
"357","NLA06608-0665",1.86078585242196,1.48855235161673,8595.50410749149,4541.63467234526,4.45
"358","NLA06608-0671",1.59150533438634,1.34150195945505,3328.78747520316,1766.73979076457,4.3
"359","NLA06608-0672",0.66661555083708,1.90512398590818,15585.101113956,9709.05761090492,1.8
"360","NLA06608-0674",1.04067211978747,1.47894899835432,2069.05303894659,1079.37505573185,2.7
"361","NLA06608-0677",1.29287721620264,1.51212268517418,15348.0107045399,10206.7705584337,3.35
"362","NLA06608-0678",1.06004161835425,1.34644041931929,22003.1841764751,13117.9086639298,3.1
"363","NLA06608-0679",2.243697028126,1.28403364373164,5215.13837957718,3658.71612399248,6
"364","NLA06608-0681",2.02520154578116,1.95681099284023,36429.3845783237,31989.6875434263,6.35
"365","NLA06608-0686",0.40285943141632,1.77701479096007,7571.5037942456,4409.15681173683,1.1
"366","NLA06608-0687",4.38094705639068,1.80014087077933,3006.84337254989,2529.39840765197,12.75
"367","NLA06608-0690",1.55162254890433,1.75060373414477,27369.5226837046,16320.2334592379,4.55
"368","NLA06608-0692",3.06288351879689,1.44759068857488,1032.61467052208,1200.17555025666,6.7
"369","NLA06608-0693",3.10683379166225,1.61555517344539,127919.883769891,78045.5822560648,9.25
"370","NLA06608-0696",1.24976238672363,1.59982507721325,3496.38513103838,2192.010154195,4
"371","NLA06608-0707",1.3292212038673,2.20496152493872,10493.8400165617,19515.0177538896,3.75
"372","NLA06608-0709",0.749834366602453,1.5556614999978,12494.1867802908,7205.27433301299,2.1
"373","NLA06608-0710",1.51590281107258,1.72876694421285,1694.58521930427,1169.99509188535,4.26666666666667
"374","NLA06608-0711",2.33196275735091,1.75429772342816,12931.0902073769,23666.1130946763,6.5
"375","NLA06608-0712",1.57355611141724,1.39664175485393,3525.29380671347,2270.34192096093,4.5
"376","NLA06608-0713",4.87638431659703,1.90131984101962,13339.2153226369,35281.8457908982,13.25
"377","NLA06608-0715",10.8791804303209,1.49062950994148,25824.4046011189,26702.6706412476,32.85
"378","NLA06608-0717",0.830799293957292,1.49016230199386,14590.8181931402,13644.514902155,2.5
"379","NLA06608-0718",0.467975240290259,1.32768163144183,2088.59251986672,1704.2830185241,1.3
"380","NLA06608-0720",2.55871875915065,2.69599880424824,43014.2140095,46120.4698395422,7.5
"381","NLA06608-0721",1.49619235626405,1.43123200012251,4720.59363898224,3507.24782052107,4.35
"382","NLA06608-0723",0.433419451927783,1.86816484787818,16186.0407930569,11841.2522990902,1.35
"383","NLA06608-0724",2.97737884188404,1.21377989574808,2072.44706069201,1712.92682572372,7.3
"384","NLA06608-0726",1.94299507045282,1.38746434663083,10903.8636997677,7941.47689511954,5.5
"385","NLA06608-0727",1.23499817296796,1.25999570809947,2394.72536597917,1700.56330713827,3.25
"386","NLA06608-0731",2.73723749110552,1.64928909382166,8193.49524298127,5046.06010196668,7
"387","NLA06608-0733",0.44343476662688,5.84900427491374,84508.7172020174,42435.1710890506,1.7
"388","NLA06608-0734",1.15568892966772,1.40974319512853,9374.7438316204,5816.93235354087,3.1
"389","NLA06608-0738",5.5758206502428,1.48893997283331,3497.20270519224,2134.17909956785,14
"390","NLA06608-0743",2.67298751303355,1.80445442870185,14508.6435338088,9935.8971892989,8.4
"391","NLA06608-0744",1.23425661393917,1.37010835251683,4857.72587593992,2629.26800478184,3.4
"392","NLA06608-0749",0.786828976375934,1.46715292123306,32073.994662874,16450.281118873,2.35
"393","NLA06608-0751",8.49187592715779,2.12884099714889,18090.896134354,36801.8239160127,27
"394","NLA06608-0753",4.45210884333343,1.79930394812718,7483.66134710933,5504.59589709469,13.3
"395","NLA06608-0754",8.33482443206951,1.6350343663602,3262.2796601919,2072.87047881482,23.2
"396","NLA06608-0755",0.974979750797688,1.49145927054605,6648.31535866472,3804.97830248814,2.5
"397","NLA06608-0756",2.43289047922766,1.464240601701,8269.26695845334,7802.50526903235,5.75
"398","NLA06608-0759",0.366997911296693,2.23091007391915,28213.8330331978,27116.5978010292,1
"399","NLA06608-0761",2.32729851044287,1.44519965996816,4576.34455697168,2513.83656076167,5.5
"400","NLA06608-0762",1.58487807686752,1.82373248688906,16260.1540568261,9096.24982239988,4.75
"401","NLA06608-0764",3.01720870219257,2.77407333671227,487330.167852086,474590.754982781,10.4
"402","NLA06608-0765",0.865252459844797,1.41679003287545,7064.35313731258,6023.69114451566,2.1
"403","NLA06608-0766",5.66896510324612,1.58684049451616,18193.1596244204,16409.4018951344,16
"404","NLA06608-0769",1.98968456557908,1.31278340499747,18254.5980589453,11221.7302766306,5.67
"405","NLA06608-0770",1.1236781362879,1.64285497114528,1876.26455743596,2968.83700290975,3
"406","NLA06608-0771",1.15873584145186,1.32200016195506,3329.50270035328,1911.76851977356,3.05
"407","NLA06608-0775",1.35035289110537,1.27629268342741,6353.7102418479,4128.95115179592,3.75
"408","NLA06608-0779",0.535386289395935,1.42893365831398,1898.52105464054,1040.00257045153,1.4
"409","NLA06608-0781",1.03656914526312,1.64228854922398,4112.83793415915,2743.60235076364,2.96666666666667
"410","NLA06608-0782",3.61063301686201,1.39810719677782,1525.68239525116,1410.23682350543,9.5
"411","NLA06608-0783",0.26235771013666,1.85816907140723,18384.9637139407,18985.2272395269,0.75
"412","NLA06608-0785",2.5202375126814,2.2029833278164,17250.9187288022,11394.9075498768,7.5
"413","NLA06608-0792",5.12598518850257,1.54933165013545,116510.91572545,83081.8253063312,15.25
"414","NLA06608-0793",2.78627301283493,1.35287704773344,7353.42246231654,5972.27820299865,7.6
"415","NLA06608-0794",14.5356677138996,1.91162040132371,31978.3402531176,16419.9752842851,47.3333333333333
"416","NLA06608-0797",0.499440556387913,2.17959617647601,66434.4991334911,35442.9783154034,1.6
"417","NLA06608-0802",0.909504797026538,1.34824437953999,4707.57175143327,2856.81496468863,2.4
"418","NLA06608-0804",1.66175404257586,1.47157332768163,5318.06570628996,2831.06562046809,4.7
"419","NLA06608-0805",2.17951181668318,1.1724608678782,1732.85904239177,1149.63189241223,5.6
"420","NLA06608-0806",1.70283836124809,1.25858893431773,7009.35470069976,4453.52331119773,5
"421","NLA06608-0807",2.46663009487197,1.32537048659129,1002.34671542849,559.075638732531,6.5
"422","NLA06608-0808",0.924726582325795,1.38254961228,1279.96526709209,749.71333383162,2.63333333333333
"423","NLA06608-0809",3.41155921256316,2.04530956986922,26332.0744160908,22480.5984664092,9.8
"424","NLA06608-0811",3.38794371773279,1.26274860010619,2561.95710292411,1791.30302577211,9
"425","NLA06608-0812",2.09981969173443,1.32456913524749,3415.38020453659,2489.77220841542,5.45
"426","NLA06608-0815",1.23406612031424,1.52876961359019,8308.87418136449,6322.22029028663,3.1
"427","NLA06608-0820",0.826461126282902,1.75923242221754,30917.3226095157,24571.9431106318,2.45
"428","NLA06608-0823",6.71840416562648,1.68775401183904,7939.99850586765,4030.31374113786,18.3
"429","NLA06608-0824",2.90567576722098,1.59698780416535,16224.4413145121,12700.8149952905,7.75
"430","NLA06608-0825",1.47244888203991,1.4557996802525,28884.2759130616,19088.2433747935,4.3
"431","NLA06608-0827",1.88119906669616,1.18929046241449,1907.95694132094,1248.89616289162,4.6
"432","NLA06608-0828",0.787225784793686,1.41212708014714,4788.83347953529,2602.03625190797,2.15
"433","NLA06608-0830",0.184746865710337,1.81007191241578,2664.79733071554,10272.4850133822,0.6
"434","NLA06608-0831",10.1336387434137,1.41369302543494,10625.8008214585,9309.04446833994,25.8333333333333
"435","NLA06608-0833",3.14601800586911,1.35178409758925,13482.4923556583,7631.92123627537,8.5
"436","NLA06608-0834",8.24512654585732,2.14217806662333,197865.807330602,203951.647964042,24
"437","NLA06608-0836",0.962413084703456,1.2985064173591,7300.33119427103,4256.1044520933,2.3
"438","NLA06608-0837",1.07543043020295,1.79198674341864,29305.2456449751,18763.0214751186,2.985
"439","NLA06608-0842",9.62116823898043,1.13754958579414,1883.65818561794,1183.99571765456,26
"440","NLA06608-0843",1.30480703321125,1.37917031268472,6292.40221304669,3859.96727919472,3.8
"441","NLA06608-0846",1.50864863287545,2.42608624072237,48087.7160843944,39594.4879818921,4.45
"442","NLA06608-0847",0.769421488574368,1.49050970678745,31143.3911641451,20952.7493848206,2.2
"443","NLA06608-0849",14.5921984185027,1.94876819838534,22170.2110578925,11821.0741418251,43.9
"444","NLA06608-0850",8.38175652631713,1.48372059136177,47246.6240131378,47353.5506562778,23.5
"445","NLA06608-0851",1.19506287598912,1.30615008270596,5285.79495308778,4429.66425388942,3.35
"446","NLA06608-0856",3.45079432668759,1.37752654004593,10549.1415646555,6093.04747916668,8.4
"447","NLA06608-0857",1.97846823147931,1.76879519010856,22307.6516985038,25971.1717190722,5.8
"448","NLA06608-0859",6.46596053828709,2.16608227012615,50692.3053027868,28491.0924968114,19
"449","NLA06608-0860",2.69926284948746,3.16418431404673,161013.055104021,113492.071227403,9.3
"450","NLA06608-0862",3.20413465076432,1.12607339274453,1392.50982220221,998.384692217222,7.3
"451","NLA06608-0863",2.12416373176101,1.66760540596153,21774.5374440869,21938.8281658425,6.2
"452","NLA06608-0864",1.82796335995415,1.27118761778817,3916.71690247439,2197.60450575172,4.73333333333333
"453","NLA06608-0865",1.11193902214467,1.44489457443834,1720.71659197422,958.418414968583,2.9
"454","NLA06608-0868",1.5564368768307,1.36430094104798,2970.24155497624,1649.09765896649,4.3
"455","NLA06608-0869",0.576687430213588,1.53514449601082,11418.8927950785,5948.8556562255,1.6
"456","NLA06608-0870",13.6507207944841,1.48002478758511,13688.635593565,7825.86854931966,36.2
"457","NLA06608-0871",0.403981576436248,1.2928880933789,1724.47712693277,3226.36770773999,1.2
"458","NLA06608-0872",1.09260949587764,1.58620842001739,5728.66016388938,14877.8721789057,2.7
"459","NLA06608-0873",2.12983330603016,1.92251301799873,7487.22738905551,13555.8720149375,5.4
"460","NLA06608-0874",3.92528201396482,1.52196451648523,7665.72798513375,5363.49019910133,11.8
"461","NLA06608-0875",2.44831495451305,1.48636449508486,1998.00014099299,1181.95307343183,6.3
"462","NLA06608-0877",1.42535684877296,1.53004124632447,3281.98679767449,1954.60557394386,4
"463","NLA06608-0878",5.59236457618057,1.58263869486617,13994.3241683722,8664.32995374907,15
"464","NLA06608-0880",1.07897799364385,1.67151877918179,99943.2325724109,81798.037303869,3.1
"465","NLA06608-0881",4.25658465198348,1.75754140029111,29068.8874991231,22078.0318648475,11.95
"466","NLA06608-0885",2.2259772653049,2.52894927450178,23772.4549735643,12942.165343578,6.5
"467","NLA06608-0889",1.29926032965218,1.49427964665328,57389.176003417,21939.6551936899,3.75
"468","NLA06608-0890",2.92056294088726,2.11684561366188,3176.30874046368,5583.14629619921,8.5
"469","NLA06608-0891",0.955333458557375,2.45012456288474,80451.566397979,110164.859905594,2.6
"470","NLA06608-0893",3.72780215945421,1.55989097038813,19524.0286116337,14765.4805796556,10.5
"471","NLA06608-0895",0.883882924314128,1.97276922682881,162114.414224863,54889.9165186224,2.75
"472","NLA06608-0899",0.703956764277666,1.61005917240254,31797.8944252737,18443.1412098926,2.1
"473","NLA06608-0900",2.70574783448771,1.39912482013522,13943.4130274948,8768.459907633,8.2
"474","NLA06608-0904",1.14418939841526,2.1618746364612,9193.97183672577,5100.03272040625,2.7
"475","NLA06608-0905",3.83144953333392,1.34126258672886,4265.17227622862,2228.40263181384,10.2
"476","NLA06608-0906",18.1060560190205,1.58715458655316,12626.0660414618,8884.94563893994,47.95
"477","NLA06608-0913",0.813483919271554,1.72224849900889,11108.3045926221,10017.6718615521,2.4
"478","NLA06608-0914",4.75071277711041,1.29490621038773,2791.17319980406,1787.23957473108,11.85
"479","NLA06608-0915",0.625166165248532,1.68562648148427,1816.58786439268,5598.9926524484,1.7
"480","NLA06608-0916",2.86008859382477,1.96094008537927,5319.44033037437,2755.43366031455,6.6
"481","NLA06608-0918",8.01832542596131,1.50898048632254,19751.8915512325,14619.5673930083,23.5
"482","NLA06608-0921",2.66011365361202,1.72296006409872,79957.4426971216,64160.5949154567,7
"483","NLA06608-0922",12.8887800092533,1.85732603271855,18301.3802078631,18434.2422090566,33.9
"484","NLA06608-0924",0.422158375224443,1.37821300189908,4082.59221383562,2283.33264622506,1.25
"485","NLA06608-0925",6.29121144747543,3.97966408210037,1304390.62822866,762843.95438992,19.5
"486","NLA06608-0926",7.18349365882503,1.77093818597353,3036.56826537966,1895.3533382246,22
"487","NLA06608-0927",1.02858321037207,1.47190769783174,8826.34245899047,5379.3780785939,3
"488","NLA06608-0929",3.20333935564907,1.9496471036045,14337.5435391812,8748.71012053919,8.8
"489","NLA06608-0930",7.13893243960282,1.92314438163413,60682.3914985848,39671.2150375084,22.25
"490","NLA06608-0933",2.71145999533351,1.7708116672612,50968.534569661,34634.3710737466,7.75
"491","NLA06608-0934",16.4794645122841,1.47119586708892,14166.5427325785,9262.20471800326,48
"492","NLA06608-0935",3.35515863180789,1.50964926747036,2635.35532571152,2028.45007867091,8.6
"493","NLA06608-0938",5.27388526318724,3.3658599570032,143224.146560444,97066.2233410128,18.25
"494","NLA06608-0940",0.698751397493077,1.53678455427781,13000.5867171495,7150.46250870028,2
"495","NLA06608-0942",7.92267850819314,1.75447071287217,8444.364979443,5509.17468926643,23
"496","NLA06608-0943",10.1938773982923,1.52042999349159,43130.3282222109,36572.3095891793,27.05
"497","NLA06608-0944",1.10154502149879,1.77421260246541,9797.28121326345,12166.5213113643,2.8
"498","NLA06608-0946",0.755181028745341,1.64584608116,3096.60836286121,2283.99121262976,2.1
"499","NLA06608-0950",6.70163949341666,1.84815379630458,246067.914826763,203849.325096785,19.8
"500","NLA06608-0955",8.37110494289415,1.88203474896701,15933.3656705521,17349.9525501644,21.4
"501","NLA06608-0957",2.92898238824095,1.24492511341959,1496.05680059467,1051.97752165307,7.2
"502","NLA06608-0958",2.42468910371019,2.69648932289539,15509.0929048372,6425.87366425267,8.26666666666667
"503","NLA06608-0961",1.85399953329785,1.81048149901352,183148.637913779,118154.183741463,6
"504","NLA06608-0962",12.4659879938868,1.68804852580309,22005.0941428766,18534.6016724056,33.25
"505","NLA06608-0967",0.449064961969993,1.96190423713123,54082.8825061385,34115.1791057562,1.4
"506","NLA06608-0968",0.441296987073724,1.30508138274527,2797.36492218733,1630.18913015212,1.2
"507","NLA06608-0970",15.2723204929105,1.85626012950171,15055.0882078739,6721.03042198598,44.15
"508","NLA06608-0971",2.84844668803178,1.6462981293001,12289.6422574084,7078.20942770942,8.5
"509","NLA06608-0972",0.594920463310223,1.3203452357179,7375.92146097417,4297.99834861504,1.5
"510","NLA06608-0974",5.31199999557194,1.75466754398425,4253.41079494026,2364.0055325813,16
"511","NLA06608-0979",2.2853227646433,1.74305339654353,25954.5257556719,22010.3749517015,6.55
"512","NLA06608-0980",0.78093544652587,1.38673264109112,8863.70470300754,8584.20747813429,2.1
"513","NLA06608-0982",5.74310122036178,1.23508519355855,6893.89847387136,4177.61914812665,15.8333333333333
"514","NLA06608-0984",0.487298871628734,1.51466619465479,3781.0191611552,2684.76716104481,1.5
"515","NLA06608-0986",1.89147461720393,1.30608419342675,5991.33383778891,3487.5510894325,5.3
"516","NLA06608-0987",3.52589168118634,1.36273392210488,1309.18691477639,625.268734540603,9.4
"517","NLA06608-0989",1.38051869751591,1.41224741426608,5452.29520326048,5114.63467911086,3.85
"518","NLA06608-0990",1.88430933976284,1.56191592413324,3528.10606344372,7365.46813917255,5.1
"519","NLA06608-0993",11.416727252701,1.33025298629074,5109.76534007921,3997.84669358851,34.8
"520","NLA06608-0994",2.33074142140889,2.0486510466756,11980.434957585,7234.83147078464,7.95
"521","NLA06608-0996",0.654600733667949,1.38487869815493,1431.16756666257,2360.98373057004,1.5
"522","NLA06608-0997",4.74437687863021,1.3064402479787,5573.25245859534,3356.09490142989,13.2
"523","NLA06608-1001",0.901154372057106,1.41708804897512,14554.5923756935,11459.1232954825,2.4
"524","NLA06608-1002",0.694677420482287,1.37106004950812,6065.41404180851,4623.35762337604,2
"525","NLA06608-1003",2.88408445629593,1.30986657835411,2888.60065083048,1721.19533950042,8.1
"526","NLA06608-1005",0.541278827841559,1.46251270878421,4205.50525884754,2328.27895412582,1.5
"527","NLA06608-1006",2.00906302808039,1.50149093216746,11640.8070440281,8485.57787379078,5.5
"528","NLA06608-1007",2.54190683684021,1.25408722364631,6732.50833729033,5074.51637596962,7
"529","NLA06608-1008",3.05654871641749,1.24724808511899,3118.66061985526,3527.47675795646,7.1
"530","NLA06608-1010",5.30873348250194,2.48298300490493,85624.4863277782,41635.6259597747,16
"531","NLA06608-1012",0.891078465333146,1.33916092030172,4894.35924858201,2890.87592495309,2.5
"532","NLA06608-1014",7.887416392057,1.75861870131858,6433.12784377812,4419.32380686907,21.1
"533","NLA06608-1015",1.53049365248163,1.47043574037703,7335.92908742799,4871.08750542437,4.1
"534","NLA06608-1016",1.08781904686653,1.71457765507117,6988.34836199001,4139.85545367324,2.9
"535","NLA06608-1018",0.421712118888748,1.27982544001317,2386.58163261472,1646.94220240568,1.1
"536","NLA06608-1022",0.759002258096761,1.4304551143104,4016.98328389624,3130.07336705602,2
"537","NLA06608-1024",0.887083918801421,1.43911760066791,1061.16629517162,629.492314463118,2.4
"538","NLA06608-1034",3.0822856222284,1.54239469821891,8739.42498539966,5623.47182111854,9.1
"539","NLA06608-1035",0.949702969425894,1.74894224891021,7857.52223317269,7731.38441381758,2.7
"540","NLA06608-1036",1.86591653798675,1.59574299569762,2009.90519876864,1325.46105561462,4.5
"541","NLA06608-1037",2.90567281194174,1.50330920285546,19812.4736074168,12497.6533841982,8.1
"542","NLA06608-1038",2.04370068470618,1.56734039867128,4844.44273749967,3208.30433185748,5.5
"543","NLA06608-1039",1.56480799065841,1.43948755844413,3000.19422435573,2145.77013840177,4.6
"544","NLA06608-1041",6.47376775066621,1.84285477563819,18934.4211909074,10286.6141737766,19.5
"545","NLA06608-1044",1.15200600130305,2.88957141759199,376815.621535434,477326.126733696,3.6
"546","NLA06608-1045",15.5907072039554,1.91057472366716,30427.7782643525,16331.0793401457,46.2
"547","NLA06608-1047",5.24330681137184,1.90119433712693,36220.0910875801,85676.2020289808,14.9
"548","NLA06608-1052",2.63995230948113,2.77579385043002,72758.935949534,121617.073921609,7.7
"549","NLA06608-1055",1.40803528313644,1.12673140962257,1109.84824708977,603.077432086912,3.8
"550","NLA06608-1056",2.32437495291711,1.4414170405161,11411.3827532943,7620.04819128551,7.2
"551","NLA06608-1057",6.70814468529356,1.64118106762637,42938.5031494855,27643.5274719054,20.3
"552","NLA06608-1058",6.78895388981596,1.82633214344771,14353.7537731984,7631.89565768667,16.4
"553","NLA06608-1059",1.74498523037581,2.6920337709789,65580.3840915845,110726.152572026,5
"554","NLA06608-1060",0.690389190453756,1.22210370478223,954.423975770495,549.224543589945,1.8
"555","NLA06608-1070",1.33268723990919,1.49872605489136,8095.96303469213,7121.90516502148,3.63333333333333
"556","NLA06608-1073",11.2539832123887,1.23439931978118,4625.8617834855,4526.3362465437,29
"557","NLA06608-1075",1.10326064689817,1.37336085954771,1389.89649934361,669.792782273429,2.6
"558","NLA06608-1083",3.09455354539128,1.50727931452081,9585.87299674004,5853.04071232629,7.9
"559","NLA06608-1086",0.997072421813759,1.35899690511284,2385.91787167442,1362.27135889062,2.6
"560","NLA06608-1087",1.08667920538372,1.13906768552862,1234.86752249405,1218.57858849251,2.8
"561","NLA06608-1089",4.39131488343771,1.31040300842724,26987.1312997986,12199.6989767071,12.3
"562","NLA06608-1091",1.62615848268814,2.47415442053519,17952.0285680056,26088.6987502227,4.9
"563","NLA06608-1096",0.695233868929299,3.43451525966814,359579.288075013,328643.197132097,2.5
"564","NLA06608-1100",3.05477302990005,1.24729575241139,6026.56892825733,4567.15885572308,8
"565","NLA06608-1101",1.18837759109956,1.36523426073238,3752.41260756238,2213.65475272948,3.4
"566","NLA06608-1102",5.54192643036396,1.0589629436003,1037.10363572589,665.323017382454,13.4
"567","NLA06608-1103",3.51683090664607,2.4536901987529,126968.795053221,51878.7609876463,12
"568","NLA06608-1107",0.325406721961809,1.65216028278217,5564.77692972294,2975.76657747024,1
"569","NLA06608-1108",2.81342712342011,1.44902161969978,19341.7320544684,10235.442051263,7.86666666666667
"570","NLA06608-1111",0.579026884366937,1.46508121830987,5812.75570533738,3308.50423008557,1.55
"571","NLA06608-1113",5.71710638613347,1.87086124179477,35402.1706936064,87254.3978840603,16.2333333333333
"572","NLA06608-1114",2.35887700208778,1.24706032496477,1882.81106856036,1211.14868233636,6
"573","NLA06608-1115",1.69306251311123,1.37717964244635,3998.60718823463,2632.13530408683,4.9
"574","NLA06608-1119",2.42072553442996,1.27536698183594,8930.47817213705,5694.91484617388,6.4
"575","NLA06608-1120",3.13256023623775,1.71829248451376,94618.851008189,50759.1790439579,8.7
"576","NLA06608-1122",0.835240697216105,1.76851830430549,4855.85449295051,2880.03090628978,2.6
"577","NLA06608-1124",0.964117795642414,1.1129359885793,2326.10923986065,1480.07254786428,2.7
"578","NLA06608-1125",2.77089566174449,1.57478688645732,4469.4013782421,3014.25021946386,7.5
"579","NLA06608-1129",6.41220309593539,1.599907414483,25347.5249418582,16328.15635007,19.2
"580","NLA06608-1130",3.11465400214785,2.80435831595771,21091.2910076572,50233.9672526382,9.2
"581","NLA06608-1131",8.80579096964692,1.72300935504552,9251.28616222803,6981.85121273797,25.9
"582","NLA06608-1134",1.56098947289044,1.95873574283207,16468.5112330784,10920.1964012989,4.55
